team,over,ball_number,powerplays_from,powerplays_to,powerplays_type,striker,bowler,non_striker,batter_runs,extra_runs,total_runs,review_by,review_umpire,review_batter,review_decision,review_type,wides,legbyes,byes,player_out,wicket_kind,subbed_in,subbed_out,subbed_team,subbed_reason,fielders_name,target_overs,target_runs,current_team_total,source_file,noballs,is_fielder_sub,umpires_call,injury_subbed_in,injury_subbed_out,is_non_boundary
Royal Challengers Bengaluru,2,2.0,0.1,5.6,mandatory,D Padikkal,Nithish Kumar Reddy,V Kohli,4,0,4,,,,,,,,,,,,,,,,20.0,202.0,26,1527674.csv,,,,,,
Royal Challengers Bengaluru,2,3.0,0.1,5.6,mandatory,D Padikkal,Nithish Kumar Reddy,V Kohli,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,27,1527674.csv,,,,,,
Royal Challengers Bengaluru,2,4.0,0.1,5.6,mandatory,V Kohli,Nithish Kumar Reddy,D Padikkal,0,1,1,,,,,,,1.0,,,,,,,,,20.0,202.0,28,1527674.csv,,,,,,
Royal Challengers Bengaluru,2,5.0,0.1,5.6,mandatory,D Padikkal,Nithish Kumar Reddy,V Kohli,4,0,4,,,,,,,,,,,,,,,,20.0,202.0,32,1527674.csv,,,,,,
Royal Challengers Bengaluru,2,6.0,0.1,5.6,mandatory,D Padikkal,Nithish Kumar Reddy,V Kohli,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,33,1527674.csv,,,,,,
Royal Challengers Bengaluru,3,1.0,0.1,5.6,mandatory,D Padikkal,DA Payne,V Kohli,0,0,0,,,,,,,,,,,,,,,,20.0,202.0,33,1527674.csv,,,,,,
Royal Challengers Bengaluru,3,2.0,0.1,5.6,mandatory,D Padikkal,DA Payne,V Kohli,6,0,6,,,,,,,,,,,,,,,,20.0,202.0,39,1527674.csv,,,,,,
Royal Challengers Bengaluru,3,3.0,0.1,5.6,mandatory,D Padikkal,DA Payne,V Kohli,4,0,4,,,,,,,,,,,,,,,,20.0,202.0,43,1527674.csv,,,,,,
Royal Challengers Bengaluru,3,4.0,0.1,5.6,mandatory,D Padikkal,DA Payne,V Kohli,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,44,1527674.csv,,,,,,
Royal Challengers Bengaluru,3,5.0,0.1,5.6,mandatory,V Kohli,DA Payne,D Padikkal,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,45,1527674.csv,,,,,,
Royal Challengers Bengaluru,3,6.0,0.1,5.6,mandatory,D Padikkal,DA Payne,V Kohli,6,0,6,,,,,,,,,,,,,,,,20.0,202.0,51,1527674.csv,,,,,,
Royal Challengers Bengaluru,4,1.0,0.1,5.6,mandatory,V Kohli,JD Unadkat,D Padikkal,0,0,0,,,,,,,,,,,,,,,,20.0,202.0,51,1527674.csv,,,,,,
Royal Challengers Bengaluru,4,2.0,0.1,5.6,mandatory,V Kohli,JD Unadkat,D Padikkal,6,0,6,,,,,,,,,,,,,,,,20.0,202.0,57,1527674.csv,,,,,,
Royal Challengers Bengaluru,4,3.0,0.1,5.6,mandatory,V Kohli,JD Unadkat,D Padikkal,4,0,4,,,,,,,,,,,,,,,,20.0,202.0,61,1527674.csv,,,,,,
Royal Challengers Bengaluru,4,4.0,0.1,5.6,mandatory,V Kohli,JD Unadkat,D Padikkal,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,62,1527674.csv,,,,,,
Royal Challengers Bengaluru,4,5.0,0.1,5.6,mandatory,D Padikkal,JD Unadkat,V Kohli,0,4,4,,,,,,,,4.0,,,,,,,,20.0,202.0,66,1527674.csv,,,,,,
Royal Challengers Bengaluru,4,6.0,0.1,5.6,mandatory,D Padikkal,JD Unadkat,V Kohli,0,1,1,,,,,,,1.0,,,,,,,,,20.0,202.0,67,1527674.csv,,,,,,
Royal Challengers Bengaluru,5,1.0,0.1,5.6,mandatory,D Padikkal,Harsh Dubey,V Kohli,4,0,4,,,,,,,,,,,,,,,,20.0,202.0,71,1527674.csv,,,,,,
Royal Challengers Bengaluru,5,2.0,0.1,5.6,mandatory,D Padikkal,Harsh Dubey,V Kohli,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,72,1527674.csv,,,,,,
Royal Challengers Bengaluru,5,3.0,0.1,5.6,mandatory,V Kohli,Harsh Dubey,D Padikkal,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,73,1527674.csv,,,,,,
Royal Challengers Bengaluru,5,4.0,0.1,5.6,mandatory,D Padikkal,Harsh Dubey,V Kohli,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,74,1527674.csv,,,,,,
Royal Challengers Bengaluru,5,5.0,0.1,5.6,mandatory,V Kohli,Harsh Dubey,D Padikkal,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,75,1527674.csv,,,,,,
Royal Challengers Bengaluru,5,6.0,0.1,5.6,mandatory,D Padikkal,Harsh Dubey,V Kohli,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,76,1527674.csv,,,,,,
Royal Challengers Bengaluru,6,1.0,0.1,5.6,mandatory,D Padikkal,E Malinga,V Kohli,4,0,4,,,,,,,,,,,,,,,,20.0,202.0,80,1527674.csv,,,,,,
Royal Challengers Bengaluru,6,2.0,0.1,5.6,mandatory,D Padikkal,E Malinga,V Kohli,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,81,1527674.csv,,,,,,
Royal Challengers Bengaluru,6,3.0,0.1,5.6,mandatory,V Kohli,E Malinga,D Padikkal,0,0,0,,,,,,,,,,,,,,,,20.0,202.0,81,1527674.csv,,,,,,
Royal Challengers Bengaluru,6,4.0,0.1,5.6,mandatory,V Kohli,E Malinga,D Padikkal,2,0,2,,,,,,,,,,,,,,,,20.0,202.0,83,1527674.csv,,,,,,
Royal Challengers Bengaluru,6,5.0,0.1,5.6,mandatory,V Kohli,E Malinga,D Padikkal,6,0,6,,,,,,,,,,,,,,,,20.0,202.0,89,1527674.csv,,,,,,
Royal Challengers Bengaluru,6,6.0,0.1,5.6,mandatory,V Kohli,E Malinga,D Padikkal,0,0,0,,,,,,,,,,,,,,,,20.0,202.0,89,1527674.csv,,,,,,
Royal Challengers Bengaluru,7,1.0,0.1,5.6,mandatory,D Padikkal,HV Patel,V Kohli,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,90,1527674.csv,,,,,,
Royal Challengers Bengaluru,7,2.0,0.1,5.6,mandatory,V Kohli,HV Patel,D Padikkal,0,0,0,,,,,,,,,,,,,,,,20.0,202.0,90,1527674.csv,,,,,,
Royal Challengers Bengaluru,7,3.0,0.1,5.6,mandatory,V Kohli,HV Patel,D Padikkal,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,91,1527674.csv,,,,,,
Royal Challengers Bengaluru,7,4.0,0.1,5.6,mandatory,D Padikkal,HV Patel,V Kohli,4,0,4,,,,,,,,,,,,,,,,20.0,202.0,95,1527674.csv,,,,,,
Royal Challengers Bengaluru,7,5.0,0.1,5.6,mandatory,D Padikkal,HV Patel,V Kohli,0,4,4,,,,,,,,4.0,,,,,,,,20.0,202.0,99,1527674.csv,,,,,,
Royal Challengers Bengaluru,7,6.0,0.1,5.6,mandatory,D Padikkal,HV Patel,V Kohli,0,0,0,,,,,,,,,,,,,,,,20.0,202.0,99,1527674.csv,,,,,,
Royal Challengers Bengaluru,8,1.0,0.1,5.6,mandatory,V Kohli,Harsh Dubey,D Padikkal,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,100,1527674.csv,,,,,,
Royal Challengers Bengaluru,8,2.0,0.1,5.6,mandatory,D Padikkal,Harsh Dubey,V Kohli,4,0,4,,,,,,,,,,,,,,,,20.0,202.0,104,1527674.csv,,,,,,
Royal Challengers Bengaluru,8,3.0,0.1,5.6,mandatory,D Padikkal,Harsh Dubey,V Kohli,6,0,6,,,,,,,,,,,,,,,,20.0,202.0,110,1527674.csv,,,,,,
Royal Challengers Bengaluru,8,4.0,0.1,5.6,mandatory,D Padikkal,Harsh Dubey,V Kohli,0,0,0,,,,,,,,,D Padikkal,caught,,,,,H Klaasen,20.0,202.0,110,1527674.csv,,,,,,
Royal Challengers Bengaluru,8,5.0,0.1,5.6,mandatory,RM Patidar,Harsh Dubey,V Kohli,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,111,1527674.csv,,,,,,
Royal Challengers Bengaluru,8,6.0,0.1,5.6,mandatory,V Kohli,Harsh Dubey,RM Patidar,0,0,0,,,,,,,,,,,,,,,,20.0,202.0,111,1527674.csv,,,,,,
Royal Challengers Bengaluru,9,1.0,0.1,5.6,mandatory,RM Patidar,HV Patel,V Kohli,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,112,1527674.csv,,,,,,
Royal Challengers Bengaluru,9,2.0,0.1,5.6,mandatory,V Kohli,HV Patel,RM Patidar,6,0,6,,,,,,,,,,,,,,,,20.0,202.0,118,1527674.csv,,,,,,
Royal Challengers Bengaluru,9,3.0,0.1,5.6,mandatory,V Kohli,HV Patel,RM Patidar,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,119,1527674.csv,,,,,,
Royal Challengers Bengaluru,9,4.0,0.1,5.6,mandatory,RM Patidar,HV Patel,V Kohli,4,0,4,,,,,,,,,,,,,,,,20.0,202.0,123,1527674.csv,,,,,,
Royal Challengers Bengaluru,9,5.0,0.1,5.6,mandatory,RM Patidar,HV Patel,V Kohli,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,124,1527674.csv,,,,,,
Royal Challengers Bengaluru,9,6.0,0.1,5.6,mandatory,V Kohli,HV Patel,RM Patidar,0,1,1,,,,,,1.0,,,,,,,,,,20.0,202.0,125,1527674.csv,,,,,,
Royal Challengers Bengaluru,9,7.0,0.1,5.6,mandatory,V Kohli,HV Patel,RM Patidar,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,126,1527674.csv,,,,,,
Royal Challengers Bengaluru,10,1.0,0.1,5.6,mandatory,V Kohli,Harsh Dubey,RM Patidar,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,127,1527674.csv,,,,,,
Royal Challengers Bengaluru,10,2.0,0.1,5.6,mandatory,RM Patidar,Harsh Dubey,V Kohli,6,0,6,,,,,,,,,,,,,,,,20.0,202.0,133,1527674.csv,,,,,,
Royal Challengers Bengaluru,10,3.0,0.1,5.6,mandatory,RM Patidar,Harsh Dubey,V Kohli,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,134,1527674.csv,,,,,,
Royal Challengers Bengaluru,10,4.0,0.1,5.6,mandatory,V Kohli,Harsh Dubey,RM Patidar,0,0,0,,,,,,,,,,,,,,,,20.0,202.0,134,1527674.csv,,,,,,
Royal Challengers Bengaluru,10,5.0,0.1,5.6,mandatory,V Kohli,Harsh Dubey,RM Patidar,6,0,6,,,,,,,,,,,,,,,,20.0,202.0,140,1527674.csv,,,,,,
Royal Challengers Bengaluru,10,6.0,0.1,5.6,mandatory,V Kohli,Harsh Dubey,RM Patidar,0,0,0,,,,,,,,,,,,,,,,20.0,202.0,140,1527674.csv,,,,,,
Royal Challengers Bengaluru,11,1.0,0.1,5.6,mandatory,RM Patidar,E Malinga,V Kohli,4,0,4,,,,,,,,,,,,,,,,20.0,202.0,144,1527674.csv,,,,,,
Royal Challengers Bengaluru,11,2.0,0.1,5.6,mandatory,RM Patidar,E Malinga,V Kohli,0,1,1,,,,,,1.0,,,,,,,,,,20.0,202.0,145,1527674.csv,,,,,,
Royal Challengers Bengaluru,11,3.0,0.1,5.6,mandatory,RM Patidar,E Malinga,V Kohli,0,0,0,,,,,,,,,,,,,,,,20.0,202.0,145,1527674.csv,,,,,,
Royal Challengers Bengaluru,11,4.0,0.1,5.6,mandatory,RM Patidar,E Malinga,V Kohli,0,1,1,,,,,,1.0,,,,,,,,,,20.0,202.0,146,1527674.csv,,,,,,
Royal Challengers Bengaluru,11,5.0,0.1,5.6,mandatory,RM Patidar,E Malinga,V Kohli,6,0,6,,,,,,,,,,,,,,,,20.0,202.0,152,1527674.csv,,,,,,
Royal Challengers Bengaluru,11,6.0,0.1,5.6,mandatory,RM Patidar,E Malinga,V Kohli,0,1,1,,,,,,1.0,,,,,,,,,,20.0,202.0,153,1527674.csv,,,,,,
Royal Challengers Bengaluru,11,7.0,0.1,5.6,mandatory,RM Patidar,E Malinga,V Kohli,6,0,6,,,,,,,,,,,,,,,,20.0,202.0,159,1527674.csv,,,,,,
Royal Challengers Bengaluru,11,8.0,0.1,5.6,mandatory,RM Patidar,E Malinga,V Kohli,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,160,1527674.csv,,,,,,
Royal Challengers Bengaluru,11,9.0,0.1,5.6,mandatory,V Kohli,E Malinga,RM Patidar,0,1,1,,,,,,1.0,,,,,,,,,,20.0,202.0,161,1527674.csv,,,,,,
Royal Challengers Bengaluru,11,10.0,0.1,5.6,mandatory,V Kohli,E Malinga,RM Patidar,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,162,1527674.csv,,,,,,
Royal Challengers Bengaluru,12,1.0,0.1,5.6,mandatory,V Kohli,DA Payne,RM Patidar,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,163,1527674.csv,,,,,,
Royal Challengers Bengaluru,12,2.0,0.1,5.6,mandatory,RM Patidar,DA Payne,V Kohli,0,0,0,,,,,,,,,RM Patidar,caught,,,,,Harsh Dubey,20.0,202.0,163,1527674.csv,,,,,,
Royal Challengers Bengaluru,12,3.0,0.1,5.6,mandatory,JM Sharma,DA Payne,V Kohli,0,0,0,,,,,,,,,JM Sharma,caught,,,,,JD Unadkat,20.0,202.0,163,1527674.csv,,,,,,
Royal Challengers Bengaluru,12,4.0,0.1,5.6,mandatory,TH David,DA Payne,V Kohli,0,0,0,,,,,,,,,,,,,,,,20.0,202.0,163,1527674.csv,,,,,,
Royal Challengers Bengaluru,12,5.0,0.1,5.6,mandatory,TH David,DA Payne,V Kohli,0,0,0,,,,,,,,,,,,,,,,20.0,202.0,163,1527674.csv,,,,,,
Royal Challengers Bengaluru,12,6.0,0.1,5.6,mandatory,TH David,DA Payne,V Kohli,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,164,1527674.csv,,,,,,
Royal Challengers Bengaluru,13,1.0,0.1,5.6,mandatory,TH David,JD Unadkat,V Kohli,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,165,1527674.csv,,,,,,
Royal Challengers Bengaluru,13,2.0,0.1,5.6,mandatory,V Kohli,JD Unadkat,TH David,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,166,1527674.csv,,,,,,
Royal Challengers Bengaluru,13,3.0,0.1,5.6,mandatory,TH David,JD Unadkat,V Kohli,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,167,1527674.csv,,,,,,
Royal Challengers Bengaluru,13,4.0,0.1,5.6,mandatory,V Kohli,JD Unadkat,TH David,0,0,0,,,,,,,,,,,,,,,,20.0,202.0,167,1527674.csv,,,,,,
Royal Challengers Bengaluru,13,5.0,0.1,5.6,mandatory,V Kohli,JD Unadkat,TH David,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,168,1527674.csv,,,,,,
Royal Challengers Bengaluru,13,6.0,0.1,5.6,mandatory,TH David,JD Unadkat,V Kohli,0,1,1,,,,,,1.0,,,,,,,,,,20.0,202.0,169,1527674.csv,,,,,,
Royal Challengers Bengaluru,13,7.0,0.1,5.6,mandatory,TH David,JD Unadkat,V Kohli,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,170,1527674.csv,,,,,,
Royal Challengers Bengaluru,14,1.0,0.1,5.6,mandatory,TH David,DA Payne,V Kohli,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,171,1527674.csv,,,,,,
Royal Challengers Bengaluru,14,2.0,0.1,5.6,mandatory,V Kohli,DA Payne,TH David,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,172,1527674.csv,,,,,,
Royal Challengers Bengaluru,14,3.0,0.1,5.6,mandatory,TH David,DA Payne,V Kohli,4,0,4,,,,,,,,,,,,,,,,20.0,202.0,176,1527674.csv,,,,,,
Royal Challengers Bengaluru,14,4.0,0.1,5.6,mandatory,TH David,DA Payne,V Kohli,0,1,1,,,,,,1.0,,,,,,,,,,20.0,202.0,177,1527674.csv,,,,,,
Royal Challengers Bengaluru,14,5.0,0.1,5.6,mandatory,TH David,DA Payne,V Kohli,6,0,6,,,,,,,,,,,,,,,,20.0,202.0,183,1527674.csv,,,,,,
Royal Challengers Bengaluru,14,6.0,0.1,5.6,mandatory,TH David,DA Payne,V Kohli,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,184,1527674.csv,,,,,,
Royal Challengers Bengaluru,14,7.0,0.1,5.6,mandatory,V Kohli,DA Payne,TH David,1,0,1,,,,,,,,,,,,,,,,20.0,202.0,185,1527674.csv,,,,,,
Royal Challengers Bengaluru,15,1.0,0.1,5.6,mandatory,V Kohli,HV Patel,TH David,6,0,6,,,,,,,,,,,,,,,,20.0,202.0,191,1527674.csv,,,,,,
Royal Challengers Bengaluru,15,2.0,0.1,5.6,mandatory,V Kohli,HV Patel,TH David,4,0,4,,,,,,,,,,,,,,,,20.0,202.0,195,1527674.csv,,,,,,
Royal Challengers Bengaluru,15,3.0,0.1,5.6,mandatory,V Kohli,HV Patel,TH David,4,0,4,,,,,,,,,,,,,,,,20.0,202.0,199,1527674.csv,,,,,,
Royal Challengers Bengaluru,15,4.0,0.1,5.6,mandatory,V Kohli,HV Patel,TH David,4,0,4,,,,,,,,,,,,,,,,20.0,202.0,203,1527674.csv,,,,,,
Kolkata Knight Riders,0,1.0,0.1,5.6,mandatory,AM Rahane,TA Boult,FH Allen,0,1,1,,,,,,1.0,,,,,,,,,,,,1,1527675.csv,,,,,,
Kolkata Knight Riders,0,2.0,0.1,5.6,mandatory,AM Rahane,TA Boult,FH Allen,0,0,0,,,,,,,,,,,,,,,,,,1,1527675.csv,,,,,,
Kolkata Knight Riders,0,3.0,0.1,5.6,mandatory,AM Rahane,TA Boult,FH Allen,0,0,0,,,,,,,,,,,,,,,,,,1,1527675.csv,,,,,,
Kolkata Knight Riders,0,4.0,0.1,5.6,mandatory,AM Rahane,TA Boult,FH Allen,0,1,1,,,,,,1.0,,,,,,,,,,,,2,1527675.csv,,,,,,
Kolkata Knight Riders,0,5.0,0.1,5.6,mandatory,AM Rahane,TA Boult,FH Allen,6,0,6,,,,,,,,,,,,,,,,,,8,1527675.csv,,,,,,
Kolkata Knight Riders,0,6.0,0.1,5.6,mandatory,AM Rahane,TA Boult,FH Allen,0,0,0,,,,,,,,,,,,,,,,,,8,1527675.csv,,,,,,
Kolkata Knight Riders,0,7.0,0.1,5.6,mandatory,AM Rahane,TA Boult,FH Allen,2,0,2,,,,,,,,,,,,,,,,,,10,1527675.csv,,,,,,
Kolkata Knight Riders,0,8.0,0.1,5.6,mandatory,AM Rahane,TA Boult,FH Allen,0,0,0,,,,,,,,,,,,,,,,,,10,1527675.csv,,,,,,
Kolkata Knight Riders,1,1.0,0.1,5.6,mandatory,FH Allen,HH Pandya,AM Rahane,0,0,0,,,,,,,,,,,,,,,,,,10,1527675.csv,,,,,,
Kolkata Knight Riders,1,2.0,0.1,5.6,mandatory,FH Allen,HH Pandya,AM Rahane,0,0,0,,,,,,,,,,,,,,,,,,10,1527675.csv,,,,,,
Kolkata Knight Riders,1,3.0,0.1,5.6,mandatory,FH Allen,HH Pandya,AM Rahane,0,0,0,,,,,,,,,,,,,,,,,,10,1527675.csv,,,,,,
Kolkata Knight Riders,1,4.0,0.1,5.6,mandatory,FH Allen,HH Pandya,AM Rahane,4,0,4,,,,,,,,,,,,,,,,,,14,1527675.csv,,,,,,
Kolkata Knight Riders,1,5.0,0.1,5.6,mandatory,FH Allen,HH Pandya,AM Rahane,0,0,0,,,,,,,,,,,,,,,,,,14,1527675.csv,,,,,,
Kolkata Knight Riders,1,6.0,0.1,5.6,mandatory,FH Allen,HH Pandya,AM Rahane,0,0,0,,,,,,,,,,,,,,,,,,14,1527675.csv,,,,,,
Kolkata Knight Riders,2,1.0,0.1,5.6,mandatory,AM Rahane,AM Ghazanfar,FH Allen,1,0,1,,,,,,,,,,,,,,,,,,15,1527675.csv,,,,,,
Kolkata Knight Riders,2,2.0,0.1,5.6,mandatory,FH Allen,AM Ghazanfar,AM Rahane,0,0,0,,,,,,,,,,,,,,,,,,15,1527675.csv,,,,,,
Kolkata Knight Riders,2,3.0,0.1,5.6,mandatory,FH Allen,AM Ghazanfar,AM Rahane,4,0,4,,,,,,,,,,,,,,,,,,19,1527675.csv,,,,,,
Kolkata Knight Riders,2,4.0,0.1,5.6,mandatory,FH Allen,AM Ghazanfar,AM Rahane,6,0,6,,,,,,,,,,,,,,,,,,25,1527675.csv,,,,,,
Kolkata Knight Riders,2,5.0,0.1,5.6,mandatory,FH Allen,AM Ghazanfar,AM Rahane,0,0,0,,,,,,,,,,,,,,,,,,25,1527675.csv,,,,,,
Kolkata Knight Riders,2,6.0,0.1,5.6,mandatory,FH Allen,AM Ghazanfar,AM Rahane,6,0,6,,,,,,,,,,,,,,,,,,31,1527675.csv,,,,,,
Kolkata Knight Riders,3,1.0,0.1,5.6,mandatory,AM Rahane,HH Pandya,FH Allen,6,0,6,,,,,,,,,,,,,,,,,,37,1527675.csv,,,,,,
Kolkata Knight Riders,3,2.0,0.1,5.6,mandatory,AM Rahane,HH Pandya,FH Allen,6,0,6,,,,,,,,,,,,,,,,,,43,1527675.csv,,,,,,
Kolkata Knight Riders,3,3.0,0.1,5.6,mandatory,AM Rahane,HH Pandya,FH Allen,0,1,1,,,,,,,1.0,,,,,,,,,,,44,1527675.csv,,,,,,
Kolkata Knight Riders,3,4.0,0.1,5.6,mandatory,FH Allen,HH Pandya,AM Rahane,4,0,4,,,,,,,,,,,,,,,,,,48,1527675.csv,,,,,,
Kolkata Knight Riders,3,5.0,0.1,5.6,mandatory,FH Allen,HH Pandya,AM Rahane,0,1,1,,,,,,1.0,,,,,,,,,,,,49,1527675.csv,,,,,,
Kolkata Knight Riders,3,6.0,0.1,5.6,mandatory,FH Allen,HH Pandya,AM Rahane,4,0,4,,,,,,,,,,,,,,,,,,53,1527675.csv,,,,,,
Kolkata Knight Riders,3,7.0,0.1,5.6,mandatory,FH Allen,HH Pandya,AM Rahane,4,0,4,,,,,,,,,,,,,,,,,,57,1527675.csv,,,,,,
Kolkata Knight Riders,4,1.0,0.1,5.6,mandatory,AM Rahane,JJ Bumrah,FH Allen,4,0,4,,,,,,,,,,,,,,,,,,61,1527675.csv,,,,,,
Kolkata Knight Riders,4,2.0,0.1,5.6,mandatory,AM Rahane,JJ Bumrah,FH Allen,1,0,1,,,,,,,,,,,,,,,,,,62,1527675.csv,,,,,,
Kolkata Knight Riders,4,3.0,0.1,5.6,mandatory,FH Allen,JJ Bumrah,AM Rahane,4,0,4,,,,,,,,,,,,,,,,,,66,1527675.csv,,,,,,
Kolkata Knight Riders,4,4.0,0.1,5.6,mandatory,FH Allen,JJ Bumrah,AM Rahane,1,0,1,,,,,,,,,,,,,,,,,,67,1527675.csv,,,,,,
Kolkata Knight Riders,4,5.0,0.1,5.6,mandatory,AM Rahane,JJ Bumrah,FH Allen,0,0,0,,,,,,,,,,,,,,,,,,67,1527675.csv,,,,,,
Kolkata Knight Riders,4,6.0,0.1,5.6,mandatory,AM Rahane,JJ Bumrah,FH Allen,1,0,1,,,,,,,,,,,,,,,,,,68,1527675.csv,,,,,,
Kolkata Knight Riders,5,1.0,0.1,5.6,mandatory,AM Rahane,SN Thakur,FH Allen,1,0,1,,,,,,,,,,,,,,,,,,69,1527675.csv,,,,,,
Kolkata Knight Riders,5,2.0,0.1,5.6,mandatory,FH Allen,SN Thakur,AM Rahane,0,0,0,,,,,,,,,FH Allen,caught,,,,,Tilak Varma,,,69,1527675.csv,,,,,,
Kolkata Knight Riders,5,3.0,0.1,5.6,mandatory,C Green,SN Thakur,AM Rahane,1,0,1,,,,,,,,,,,,,,,,,,70,1527675.csv,,,,,,
Kolkata Knight Riders,5,4.0,0.1,5.6,mandatory,AM Rahane,SN Thakur,C Green,4,0,4,,,,,,,,,,,,,,,,,,74,1527675.csv,,,,,,
Kolkata Knight Riders,5,5.0,0.1,5.6,mandatory,AM Rahane,SN Thakur,C Green,0,0,0,,,,,,,,,,,,,,,,,,74,1527675.csv,,,,,,
Kolkata Knight Riders,5,6.0,0.1,5.6,mandatory,AM Rahane,SN Thakur,C Green,4,0,4,,,,,,,,,,,,,,,,,,78,1527675.csv,,,,,,
Kolkata Knight Riders,6,1.0,0.1,5.6,mandatory,C Green,M Markande,AM Rahane,1,0,1,,,,,,,,,,,,,,,,,,79,1527675.csv,,,,,,
Kolkata Knight Riders,6,2.0,0.1,5.6,mandatory,AM Rahane,M Markande,C Green,2,0,2,,,,,,,,,,,,,,,,,,81,1527675.csv,,,,,,
Kolkata Knight Riders,6,3.0,0.1,5.6,mandatory,AM Rahane,M Markande,C Green,0,0,0,Mumbai Indians,Anish Sahasrabudhe,AM Rahane,struck down,wicket,,,,,,,,,,,,,81,1527675.csv,,,,,,
Kolkata Knight Riders,6,4.0,0.1,5.6,mandatory,AM Rahane,M Markande,C Green,6,0,6,,,,,,,,,,,,,,,,,,87,1527675.csv,,,,,,
Kolkata Knight Riders,6,5.0,0.1,5.6,mandatory,AM Rahane,M Markande,C Green,1,0,1,,,,,,,,,,,,,,,,,,88,1527675.csv,,,,,,
Kolkata Knight Riders,6,6.0,0.1,5.6,mandatory,C Green,M Markande,AM Rahane,6,0,6,,,,,,,,,,,,,,,,,,94,1527675.csv,,,,,,
Kolkata Knight Riders,7,1.0,0.1,5.6,mandatory,AM Rahane,AM Ghazanfar,C Green,1,0,1,,,,,,,,,,,,,,,,,,95,1527675.csv,,,,,,
Kolkata Knight Riders,7,2.0,0.1,5.6,mandatory,C Green,AM Ghazanfar,AM Rahane,1,0,1,,,,,,,,,,,,,,,,,,96,1527675.csv,,,,,,
Kolkata Knight Riders,7,3.0,0.1,5.6,mandatory,AM Rahane,AM Ghazanfar,C Green,1,0,1,,,,,,,,,,,,,,,,,,97,1527675.csv,,,,,,
Kolkata Knight Riders,7,4.0,0.1,5.6,mandatory,C Green,AM Ghazanfar,AM Rahane,1,0,1,,,,,,,,,,,,,,,,,,98,1527675.csv,,,,,,
Kolkata Knight Riders,7,5.0,0.1,5.6,mandatory,AM Rahane,AM Ghazanfar,C Green,0,1,1,,,,,,1.0,,,,,,,,,,,,99,1527675.csv,,,,,,
Kolkata Knight Riders,7,6.0,0.1,5.6,mandatory,AM Rahane,AM Ghazanfar,C Green,1,0,1,,,,,,,,,,,,,,,,,,100,1527675.csv,,,,,,
Kolkata Knight Riders,7,7.0,0.1,5.6,mandatory,C Green,AM Ghazanfar,AM Rahane,1,0,1,,,,,,,,,,,,,,,,,,101,1527675.csv,,,,,,
Kolkata Knight Riders,8,1.0,0.1,5.6,mandatory,C Green,SN Thakur,AM Rahane,2,0,2,,,,,,,,,,,,,,,,,,103,1527675.csv,,,,,,
Kolkata Knight Riders,8,2.0,0.1,5.6,mandatory,C Green,SN Thakur,AM Rahane,4,0,4,,,,,,,,,,,,,,,,,,107,1527675.csv,,,,,,
Kolkata Knight Riders,8,3.0,0.1,5.6,mandatory,C Green,SN Thakur,AM Rahane,1,0,1,,,,,,,,,,,,,,,,,,108,1527675.csv,,,,,,
Kolkata Knight Riders,8,4.0,0.1,5.6,mandatory,AM Rahane,SN Thakur,C Green,1,0,1,,,,,,,,,,,,,,,,,,109,1527675.csv,,,,,,
Kolkata Knight Riders,8,5.0,0.1,5.6,mandatory,C Green,SN Thakur,AM Rahane,0,0,0,,,,,,,,,C Green,caught,,,,,SE Rutherford,,,109,1527675.csv,,,,,,
